shirt_number,position,name,date_of_birth,age,nationality,club_name,league_name,season
22,Right-Back,Ángel Rangel,1982-10-28,36,Spain,QPR,Championship,18/19
2,Right-Back,Darnell Furlong,1995-10-31,23,England,QPR,Championship,18/19
24,Right-Back,Osman Kakay,1997-08-25,21,Sierra Leone,QPR,Championship,18/19
5,Defensive Midfield,Geoff Cameron,1985-07-11,33,United States,QPR,Championship,18/19
19,Defensive Midfield,Ilias Chair,1997-10-30,21,Morocco,QPR,Championship,18/19
30,Defensive Midfield,Charlie Owens,1997-12-07,21,Northern Ireland,QPR,Championship,18/19
21,Central Midfield,Massimo Luongo,1992-09-25,26,Australia,QPR,Championship,18/19
8,Central Midfield,Jordan Cousins,1994-03-06,24,England,QPR,Championship,18/19
11,Central Midfield,Josh Scowen,1993-03-28,25,England,QPR,Championship,18/19
6,Central Midfield,Sean Goss,1995-10-01,23,England,QPR,Championship,18/19
20,Right Midfield,Bright Osayi Samuel,1997-12-31,21,Nigeria,QPR,Championship,18/19
NA,Left Midfield,Ryan Manning,1996-06-14,22,Ireland,QPR,Championship,18/19
7,Attacking Midfield,Luke Freeman,1992-03-22,26,England,QPR,Championship,18/19
10,Attacking Midfield,Eberechi Eze,1998-06-29,20,England,QPR,Championship,18/19
27,Left Winger,Olamide Shodipo,1997-07-05,21,Ireland,QPR,Championship,18/19
23,Right Winger,Pawel Wszolek,1992-04-30,26,Poland,QPR,Championship,18/19
32,Centre-Forward,Nahki Wells,1990-06-01,28,Bermuda,QPR,Championship,18/19
16,Centre-Forward,Tomer Hemed,1987-05-02,31,Israel,QPR,Championship,18/19
40,Centre-Forward,Idrissa Sylla,1990-12-03,28,Guinea,QPR,Championship,18/19
17,Centre-Forward,Matt Smith,1989-06-07,29,England,QPR,Championship,18/19
38,Centre-Forward,Paul Smyth,1997-09-10,21,Northern Ireland,QPR,Championship,18/19
18,Centre-Forward,Aramide Oteh,1998-09-10,20,England,QPR,Championship,18/19
1,Goalkeeper,Dean Henderson,1997-03-12,21,England,Sheffield Utd.,Championship,18/19
25,Goalkeeper,Simon Moore,1990-05-19,28,England,Sheffield Utd.,Championship,18/19
31,Goalkeeper,Jake Eastwood,1996-10-03,22,England,Sheffield Utd.,Championship,18/19
5,Centre-Back,Jack O'Connell,1994-03-29,24,England,Sheffield Utd.,Championship,18/19
12,Centre-Back,John Egan,1992-10-20,26,Ireland,Sheffield Utd.,Championship,18/19
19,Centre-Back,Richard Stearman,1987-08-19,31,England,Sheffield Utd.,Championship,18/19
6,Centre-Back,Chris Basham,1988-07-20,30,England,Sheffield Utd.,Championship,18/19
28,Centre-Back,Martin Cranie,1986-09-26,32,England,Sheffield Utd.,Championship,18/19
20,Centre-Back,Kean Bryan,1996-11-01,22,England,Sheffield Utd.,Championship,18/19
13,Centre-Back,Jake Wright,1986-03-11,32,England,Sheffield Utd.,Championship,18/19
3,Left-Back,Enda Stevens,1990-07-09,28,Ireland,Sheffield Utd.,Championship,18/19
2,Right-Back,George Baldock,1993-01-26,25,England,Sheffield Utd.,Championship,18/19
18,Right-Back,Kieron Freeman,1992-03-21,26,Wales,Sheffield Utd.,Championship,18/19
16,Central Midfield,Oliver Norwood,1991-04-12,27,Northern Ireland,Sheffield Utd.,Championship,18/19
4,Central Midfield,John Fleck,1991-08-24,27,Scotland,Sheffield Utd.,Championship,18/19
7,Central Midfield,John Lundstram,1994-02-18,24,England,Sheffield Utd.,Championship,18/19
15,Central Midfield,Paul Coutts,1988-07-22,30,Scotland,Sheffield Utd.,Championship,18/19
NA,Central Midfield,Harvey Gilmour,1998-12-15,20,England,Sheffield Utd.,Championship,18/19
21,Right Midfield,Mark Duffy,1985-10-07,33,England,Sheffield Utd.,Championship,18/19
22,Left Midfield,Marvin Johnson,1990-12-01,28,England,Sheffield Utd.,Championship,18/19
NA,Attacking Midfield,Kieran Dowell,1997-10-10,21,England,Sheffield Utd.,Championship,18/19
11,Left Winger,Ben Woodburn,1999-10-15,19,Wales,Sheffield Utd.,Championship,18/19
39,Centre-Forward,Conor Washington,1992-05-18,26,Northern Ireland,Sheffield Utd.,Championship,18/19
10,Centre-Forward,Billy Sharp,1986-02-05,32,England,Sheffield Utd.,Championship,18/19
17,Centre-Forward,David McGoldrick,1987-11-29,31,Ireland,Sheffield Utd.,Championship,18/19
9,Centre-Forward,Leon Clarke,1985-02-10,33,England,Sheffield Utd.,Championship,18/19
NA,Goalkeeper,David Stockdale,1985-09-20,33,England,Birmingham,Championship,18/19
29,Goalkeeper,Tomasz Kuszczak,1982-03-20,36,Poland,Birmingham,Championship,18/19
1,Goalkeeper,Lee Camp,1984-08-22,34,Northern Ireland,Birmingham,Championship,18/19
27,Goalkeeper,Connal Trueman,1996-03-26,22,England,Birmingham,Championship,18/19
4,Centre-Back,Marc Roberts,1990-07-26,28,England,Birmingham,Championship,18/19
12,Centre-Back,Harlee Dean,1991-07-26,27,England,Birmingham,Championship,18/19
28,Centre-Back,Michael Morrison,1988-03-03,30,England,Birmingham,Championship,18/19
45,Centre-Back,Wes Harding,1996-10-20,22,England,Birmingham,Championship,18/19
24,Centre-Back,Dan Scarr,1994-12-24,24,England,Birmingham,Championship,18/19
3,Left-Back,Kristian Pedersen,1994-08-04,24,Denmark,Birmingham,Championship,18/19
5,Right-Back,Maxime Colin,1991-11-15,27,France,Birmingham,Championship,18/19
25,Right-Back,Josh Cogley,1996-03-12,22,England,Birmingham,Championship,18/19
6,Defensive Midfield,Maikel Kieftenbeld,1990-06-26,28,Netherlands,Birmingham,Championship,18/19
8,Central Midfield,Craig Gardner,1986-11-25,32,England,Birmingham,Championship,18/19
20,Central Midfield,Gary Gardner,1992-06-29,26,England,Birmingham,Championship,18/19
26,Central Midfield,David Davis,1991-02-20,27,England,Birmingham,Championship,18/19
19,Left Midfield,Jacques Maghoma,1987-10-23,31,DR Congo,Birmingham,Championship,18/19
31,Attacking Midfield,Charlie Lakin,1999-05-08,19,England,Birmingham,Championship,18/19
22,Left Winger,Viv Solomon-Otabor,1996-01-02,23,Nigeria,Birmingham,Championship,18/19
23,Right Winger,Jota,1991-06-16,27,Spain,Birmingham,Championship,18/19
7,Right Winger,Connor Mahoney,1997-02-12,21,England,Birmingham,Championship,18/19
9,Centre-Forward,Che Adams,1996-07-13,22,England,Birmingham,Championship,18/19
10,Centre-Forward,Lukas Jutkiewicz,1989-03-28,29,England,Birmingham,Championship,18/19
14,Centre-Forward,Omar Bogle,1992-07-26,26,England,Birmingham,Championship,18/19
11,Centre-Forward,Isaac Vassell,1993-09-09,25,England,Birmingham,Championship,18/19
1,Goalkeeper,Christian Walton,1995-11-06,23,England,Wigan,Championship,18/19
23,Goalkeeper,Jamie Jones,1989-02-18,29,England,Wigan,Championship,18/19
37,Goalkeeper,Dan Lavercombe,1996-10-21,22,England,Wigan,Championship,18/19
40,Goalkeeper,Owen Evans,1996-11-28,22,Wales,Wigan,Championship,18/19
21,Centre-Back,Cédric Kipré,1996-12-09,22,France,Wigan,Championship,18/19
22,Centre-Back,Chey Dunkley,1992-02-13,26,England,Wigan,Championship,18/19
14,Centre-Back,Alex Bruce,1984-09-28,34,Northern Ireland,Wigan,Championship,18/19
3,Left-Back,Antonee Robinson,1997-08-08,21,United States,Wigan,Championship,18/19
2,Right-Back,Nathan Byrne,1992-06-05,26,England,Wigan,Championship,18/19
12,Right-Back,Reece James,1999-12-08,19,England,Wigan,Championship,18/19
26,Defensive Midfield,Callum Connolly,1997-09-23,21,England,Wigan,Championship,18/19
NA,Central Midfield,Lee Evans,1994-07-24,24,Wales,Wigan,Championship,18/19
4,Central Midfield,Darron Gibson,1987-10-25,31,Ireland,Wigan,Championship,18/19
5,Central Midfield,Samy Morsy,1991-09-10,27,Egypt,Wigan,Championship,18/19
19,Central Midfield,Leonardo da Silva Lopes,1998-11-30,20,Portugal,Wigan,Championship,18/19
16,Central Midfield,Shaun MacDonald,1988-06-17,30,Wales,Wigan,Championship,18/19
NA,Central Midfield,Luke Burgess,1999-03-03,19,England,Wigan,Championship,18/19
36,Central Midfield,Chris Merrie,1998-11-02,20,England,Wigan,Championship,18/19
25,Attacking Midfield,Nick Powell,1994-03-23,24,England,Wigan,Championship,18/19
10,Attacking Midfield,Josh Windass,1994-01-09,24,England,Wigan,Championship,18/19
NA,Attacking Midfield,Jordan Flores,1995-10-04,23,England,Wigan,Championship,18/19
7,Left Winger,Jamie Walker,1993-06-25,25,Scotland,Wigan,Championship,18/19
17,Left Winger,Michael Jacobs,1991-11-04,27,England,Wigan,Championship,18/19
18,Left Winger,Gary Roberts,1984-03-18,34,England,Wigan,Championship,18/19
15,Right Winger,Callum McManaman,1991-04-25,27,England,Wigan,Championship,18/19
11,Right Winger,Gavin Massey,1992-10-14,26,England,Wigan,Championship,18/19
20,Right Winger,Kal Naismith,1992-02-18,26,Scotland,Wigan,Championship,18/19
NA,Second Striker,Callum Lang,1998-09-08,20,England,Wigan,Championship,18/19
9,Centre-Forward,Will Grigg,1991-07-03,27,Northern Ireland,Wigan,Championship,18/19
41,Centre-Forward,Joe Garner,1988-04-12,30,England,Wigan,Championship,18/19
8,Centre-Forward,James Vaughan,1988-07-14,30,England,Wigan,Championship,18/19
1,Goalkeeper,David Raya,1995-09-15,23,Spain,Blackburn,Championship,18/19
13,Goalkeeper,Jayson Leutwiler,1989-04-25,29,Canada,Blackburn,Championship,18/19
NA,Goalkeeper,Charlie Albinson,1996-10-15,22,England,Blackburn,Championship,18/19
33,Goalkeeper,Andy Fisher,1998-02-12,20,England,Blackburn,Championship,18/19
14,Centre-Back,Charlie Mulgrew,1986-03-06,32,Scotland,Blackburn,Championship,18/19
26,Centre-Back,Darragh Lenihan,1994-03-16,24,Ireland,Blackburn,Championship,18/19
25,Centre-Back,Paul Downing,1991-10-26,27,England,Blackburn,Championship,18/19
17,Left-Back,Amari'i Bell,1994-05-05,24,England,Blackburn,Championship,18/19
3,Left-Back,Derrick Williams,1993-01-17,25,Ireland,Blackburn,Championship,18/19
NA,Left-Back,Sam Hart,1996-09-10,22,England,Blackburn,Championship,18/19
2,Right-Back,Ryan Nyambe,1997-12-04,21,Namibia,Blackburn,Championship,18/19
27,Right-Back,Lewis Travis,1997-10-16,21,England,Blackburn,Championship,18/19
NA,Midfielder,Brad Lyons,1997-05-26,21,Northern Ireland,Blackburn,Championship,18/19
5,Defensive Midfield,Jack Rodwell,1991-03-11,27,England,Blackburn,Championship,18/19
18,Defensive Midfield,Jacob Davenport,1998-12-28,20,England,Blackburn,Championship,18/19
4,Central Midfield,Harrison Reed,1995-01-27,23,England,Blackburn,Championship,18/19
29,Central Midfield,Corry Evans,1990-07-30,28,Northern Ireland,Blackburn,Championship,18/19
8,Central Midfield,Joe Rothwell,1995-01-11,23,England,Blackburn,Championship,18/19
6,Central Midfield,Richard Smallwood,1990-12-29,28,England,Blackburn,Championship,18/19
22,Central Midfield,Ben Gladwin,1992-06-08,26,England,Blackburn,Championship,18/19
28,Central Midfield,Willem Tomlinson,1998-01-27,20,England,Blackburn,Championship,18/19
31,Right Midfield,Elliott Bennett,1988-12-18,30,Jamaica,Blackburn,Championship,18/19
23,Attacking Midfield,Bradley Dack,1993-12-31,25,England,Blackburn,Championship,18/19
45,Attacking Midfield,Kasey Palmer,1996-11-09,22,England,Blackburn,Championship,18/19
32,Left Winger,Craig Conway,1985-05-02,33,Scotland,Blackburn,Championship,18/19
7,Centre-Forward,Adam Armstrong,1997-02-10,21,England,Blackburn,Championship,18/19
10,Centre-Forward,Danny Graham,1985-08-12,33,England,Blackburn,Championship,18/19
9,Centre-Forward,Dominic Samuel,1994-04-01,24,England,Blackburn,Championship,18/19
24,Centre-Forward,Joe Nuttall,1997-01-27,21,England,Blackburn,Championship,18/19
1,Goalkeeper,Ben Alnwick,1987-01-01,32,England,Bolton,Championship,18/19
NA,Goalkeeper,Remi Matthews,1994-02-10,24,England,Bolton,Championship,18/19
27,Goalkeeper,Ben Williams,1982-08-27,36,England,Bolton,Championship,18/19
39,Goalkeeper,Jake Turner,1999-02-25,19,England,Bolton,Championship,18/19
18,Centre-Back,Marc Wilson,1987-08-17,31,Ireland,Bolton,Championship,18/19
5,Centre-Back,Mark Beevers,1989-11-21,29,England,Bolton,Championship,18/19
31,Centre-Back,David Wheater,1987-02-14,31,England,Bolton,Championship,18/19
14,Centre-Back,Jack Hobbs,1988-08-18,30,England,Bolton,Championship,18/19
3,Left-Back,Andrew Taylor,1986-08-01,32,England,Bolton,Championship,18/19
29,Left-Back,Jonathan Grounds,1988-02-02,30,England,Bolton,Championship,18/19
16,Right-Back,Pawel Olkowski,1990-02-13,28,Poland,Bolton,Championship,18/19
2,Right-Back,Mark Little,1988-08-20,30,England,Bolton,Championship,18/19
NA,Right-Back,Chiori Johnson,1997-10-05,21,England,Bolton,Championship,18/19
4,Defensive Midfield,Jason Lowe,1991-09-02,27,England,Bolton,Championship,18/19
6,Central Midfield,Josh Vela,1993-12-14,25,England,Bolton,Championship,18/19
15,Central Midfield,Luke Murphy,1989-10-21,29,England,Bolton,Championship,18/19
19,Central Midfield,Gary O'Neil,1983-05-18,35,England,Bolton,Championship,18/19
21,Central Midfield,Joe Williams,1996-12-08,22,England,Bolton,Championship,18/19
34,Central Midfield,Joe Pritchard,1996-09-10,22,England,Bolton,Championship,18/19
NA,Right Midfield,Stephen Duke-McKenna,2000-08-17,18,Guyana,Bolton,Championship,18/19
NA,Left Midfield,Lloyd Dyer,1982-09-13,36,England,Bolton,Championship,18/19
7,Attacking Midfield,Erhun Oztumer,1991-05-29,27,England,Bolton,Championship,18/19
30,Left Winger,Yanic Wildschut,1991-11-01,27,Netherlands,Bolton,Championship,18/19
11,Right Winger,Will Buckley,1989-11-21,29,England,Bolton,Championship,18/19
12,Right Winger,Craig Noone,1987-11-17,31,England,Bolton,Championship,18/19
10,Centre-Forward,Sammy Ameobi,1992-05-01,26,England,Bolton,Championship,18/19
NA,Centre-Forward,Christian Doidge,1992-08-25,26,Wales,Bolton,Championship,18/19
8,Centre-Forward,Clayton Donaldson,1984-02-07,34,Jamaica,Bolton,Championship,18/19
28,Centre-Forward,Josh Magennis,1990-08-15,28,Northern Ireland,Bolton,Championship,18/19
33,Goalkeeper,Bartosz Bialkowski,1987-07-06,31,Poland,Ipswich,Championship,18/19
1,Goalkeeper,Dean Gerken,1985-05-22,33,England,Ipswich,Championship,18/19
4,Centre-Back,Luke Chambers,1985-09-28,33,England,Ipswich,Championship,18/19
6,Centre-Back,Trevoh Chalobah,1999-07-05,19,England,Ipswich,Championship,18/19
2,Centre-Back,Janoi Donacien,1993-11-03,25,St. Lucia,Ipswich,Championship,18/19
5,Centre-Back,Matthew Pennington,1994-10-06,24,England,Ipswich,Championship,18/19
22,Centre-Back,Toto Nsiala,1992-03-25,26,DR Congo,Ipswich,Championship,18/19
3,Left-Back,Jonas Knudsen,1992-09-16,26,Denmark,Ipswich,Championship,18/19
NA,Left-Back,Callum Elder,1995-01-27,23,Australia,Ipswich,Championship,18/19
30,Left-Back,Myles Kenlock,1996-11-29,22,England,Ipswich,Championship,18/19
12,Right-Back,Jordan Spence,1990-05-24,28,England,Ipswich,Championship,18/19
37,Right-Back,Barry Cotter,1998-12-04,20,Ireland,Ipswich,Championship,18/19
44,Defensive Midfield,Emyr Huws,1993-09-30,25,Wales,Ipswich,Championship,18/19
8,Defensive Midfield,Cole Skuse,1986-03-29,32,England,Ipswich,Championship,18/19
15,Central Midfield,Teddy Bishop,1996-07-15,22,England,Ipswich,Championship,18/19
11,Central Midfield,Jon Nolan,1992-04-22,26,England,Ipswich,Championship,18/19
24,Central Midfield,Tom Adeyemi,1991-10-24,27,England,Ipswich,Championship,18/19
21,Central Midfield,Flynn Downes,1999-01-20,19,England,Ipswich,Championship,18/19
23,Central Midfield,Andre Dozzell,1999-05-02,19,England,Ipswich,Championship,18/19
18,Right Midfield,Grant Ward,1994-12-05,24,England,Ipswich,Championship,18/19
19,Left Midfield,Jordan Roberts,1994-01-05,24,England,Ipswich,Championship,18/19
7,Left Winger,Gwion Edwards,1993-03-01,25,Wales,Ipswich,Championship,18/19
17,Left Winger,Danny Rowe,1992-03-09,26,England,Ipswich,Championship,18/19
36,Right Winger,Jack Lankester,2000-01-19,18,England,Ipswich,Championship,18/19
20,Second Striker,Freddie Sears,1989-11-27,29,England,Ipswich,Championship,18/19
9,Centre-Forward,Kayden Jackson,1994-02-22,24,England,Ipswich,Championship,18/19
10,Centre-Forward,Ellis Harrison,1994-01-29,24,Wales,Ipswich,Championship,18/19
NA,Centre-Forward,Aaron Drinan,1998-05-06,20,Ireland,Ipswich,Championship,18/19
13,Goalkeeper,Ben Amos,1990-04-10,28,England,Millwall,Championship,18/19
1,Goalkeeper,Jordan Archer,1993-04-12,25,Scotland,Millwall,Championship,18/19
16,Goalkeeper,David Martin,1986-01-22,32,England,Millwall,Championship,18/19
5,Centre-Back,Jake Cooper,1995-02-03,23,England,Millwall,Championship,18/19
4,Centre-Back,Shaun Hutchinson,1990-11-23,28,England,Millwall,Championship,18/19
25,Centre-Back,Murray Wallace,1993-01-10,25,Scotland,Millwall,Championship,18/19
17,Centre-Back,Byron Webster,1987-03-31,31,England,Millwall,Championship,18/19
NA,Centre-Back,Sid Nelson,1996-01-01,23,England,Millwall,Championship,18/19
3,Left-Back,James Meredith,1988-04-04,30,Australia,Millwall,Championship,18/19
2,Right-Back,Conor McLaughlin,1991-07-26,27,Northern Ireland,Millwall,Championship,18/19
12,Right-Back,Mahlon Romeo,1995-09-19,23,Antigua and Barbuda,Millwall,Championship,18/19
27,Right-Back,James Brown,1998-01-12,20,England,Millwall,Championship,18/19
6,Defensive Midfield,Shaun Williams,1986-10-19,32,Ireland,Millwall,Championship,18/19
NA,Central Midfield,Ryan Leonard,1992-05-24,26,England,Millwall,Championship,18/19
18,Central Midfield,Ryan Tunnicliffe,1992-12-30,26,England,Millwall,Championship,18/19
21,Central Midfield,Jem Karacan,1989-02-21,29,Turkey,Millwall,Championship,18/19
7,Right Midfield,Jed Wallace,1993-12-15,25,England,Millwall,Championship,18/19
NA,Right Midfield,Fred Onyedinma,1996-11-24,22,England,Millwall,Championship,18/19
11,Left Midfield,Shane Ferguson,1991-07-12,27,Northern Ireland,Millwall,Championship,18/19
26,Left Winger,Jiri Skalak,1992-03-12,26,Czech Republic,Millwall,Championship,18/19
22,Left Winger,Aiden O'Brien,1993-10-04,25,Ireland,Millwall,Championship,18/19
NA,Centre-Forward,Tom Bradshaw,1992-07-27,26,Wales,Millwall,Championship,18/19
9,Centre-Forward,Lee Gregory,1988-08-26,30,England,Millwall,Championship,18/19
20,Centre-Forward,Steve Morison,1983-08-29,35,Wales,Millwall,Championship,18/19
19,Centre-Forward,Tom Elliott,1990-11-09,28,England,Millwall,Championship,18/19
1,Goalkeeper,Declan Rudd,1991-01-16,27,England,Preston NE,Championship,18/19
22,Goalkeeper,Chris Maxwell,1990-07-30,28,Wales,Preston NE,Championship,18/19
NA,Goalkeeper,Mathew Hudson,1998-07-29,20,England,Preston NE,Championship,18/19
13,Goalkeeper,Michael Crowe,1995-11-13,23,Wales,Preston NE,Championship,18/19
NA,Goalkeeper,Callum Roberts,1998-09-12,20,England,Preston NE,Championship,18/19
5,Centre-Back,Tom Clarke,1987-12-21,31,England,Preston NE,Championship,18/19
6,Centre-Back,Ben Davies,1995-08-11,23,England,Preston NE,Championship,18/19
23,Centre-Back,Paul Huntington,1987-09-17,31,England,Preston NE,Championship,18/19
14,Centre-Back,Jordan Storey,1997-09-02,21,England,Preston NE,Championship,18/19
NA,Centre-Back,Andy Boyle,1991-03-07,27,Ireland,Preston NE,Championship,18/19
NA,Left-Back,Tommy Spurr,1987-09-30,31,England,Preston NE,Championship,18/19
3,Left-Back,Josh Earl,1998-10-24,20,England,Preston NE,Championship,18/19
16,Left-Back,Andrew Hughes,1992-06-05,26,Wales,Preston NE,Championship,18/19
2,Right-Back,Darnell Fisher,1994-04-04,24,England,Preston NE,Championship,18/19
15,Right-Back,Calum Woods,1987-02-05,31,England,Preston NE,Championship,18/19
8,Defensive Midfield,Alan Browne,1995-04-15,23,Ireland,Preston NE,Championship,18/19
4,Central Midfield,Ben Pearson,1995-01-04,23,England,Preston NE,Championship,18/19
11,Central Midfield,Daniel Johnson,1992-10-08,26,Jamaica,Preston NE,Championship,18/19
18,Central Midfield,Ryan Ledson,1997-08-19,21,England,Preston NE,Championship,18/19
12,Central Midfield,Paul Gallagher,1984-08-09,34,Scotland,Preston NE,Championship,18/19
10,Attacking Midfield,Josh Harrop,1995-12-15,23,England,Preston NE,Championship,18/19
7,Left Winger,Callum Robinson,1995-02-02,23,Ireland,Preston NE,Championship,18/19
39,Left Winger,Billy Bodin,1992-03-24,26,Wales,Preston NE,Championship,18/19
21,Left Winger,Brandon Barker,1996-10-04,22,England,Preston NE,Championship,18/19
17,Left Winger,Josh Ginnelly,1997-04-24,21,England,Preston NE,Championship,18/19
29,Right Winger,Tom Barkhuizen,1993-07-04,25,England,Preston NE,Championship,18/19
