shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
NA,Central Midfield,"Dec 29, 1999 (17)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
5,Left Midfield,"Aug 22, 1994 (22)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
17,Attacking Midfield,"Jan 30, 1996 (21)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
50,Left Winger,"Jul 6, 1992 (24)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
NA,Left Winger,"Apr 3, 1987 (30)",NA,NA,Brazil,CD Tondela,Liga NOS,2017/2018,2017
9,Left Winger,"Dec 30, 1994 (22)",NA,NA,United States,CD Tondela,Liga NOS,2017/2018,2017
10,Left Winger,"Jan 13, 1995 (22)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
25,Left Winger,"Aug 3, 1990 (26)",NA,NA,Sao Tome and Principe,CD Tondela,Liga NOS,2017/2018,2017
15,Left Winger,"Mar 5, 1993 (24)",NA,NA,Chile,CD Tondela,Liga NOS,2017/2018,2017
77,Left Winger,"May 12, 1996 (21)",NA,NA,Brazil,CD Tondela,Liga NOS,2017/2018,2017
11,Right Winger,"Jun 19, 1994 (23)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
NA,Right Winger,"Jun 21, 1999 (18)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
19,Centre-Forward,"Oct 23, 1992 (24)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
99,Centre-Forward,"Dec 14, 1991 (25)",NA,NA,Brazil,CD Tondela,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Mar 27, 1990 (27)",NA,NA,Poland,CD Tondela,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Dec 26, 1994 (22)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
37,Goalkeeper,"Jan 20, 1989 (28)",NA,NA,Poland,CD Feirense,Liga NOS,2017/2018,2017
1,Goalkeeper,"Dec 24, 1996 (20)",NA,NA,Nigeria,CD Feirense,Liga NOS,2017/2018,2017
22,Goalkeeper,"Dec 22, 1990 (26)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
4,Centre-Back,"Feb 5, 1994 (23)",NA,NA,Mexico,CD Feirense,Liga NOS,2017/2018,2017
32,Centre-Back,"May 12, 1994 (23)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
13,Centre-Back,"Aug 13, 1986 (30)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
14,Centre-Back,"May 30, 1991 (26)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
23,Left-Back,"Jul 29, 1986 (30)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
3,Left-Back,"Jun 12, 1991 (26)",NA,NA,Uganda,CD Feirense,Liga NOS,2017/2018,2017
26,Left-Back,"Dec 10, 1994 (22)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
12,Right-Back,"Jan 12, 1992 (25)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
28,Right-Back,"Jan 23, 1986 (31)",NA,NA,Haiti,CD Feirense,Liga NOS,2017/2018,2017
35,Right-Back,"Jan 4, 1984 (33)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
2,Right-Back,"Mar 30, 1998 (19)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
NA,Defensive Midfield,"May 28, 1993 (24)",NA,NA,Cote d'Ivoire,CD Feirense,Liga NOS,2017/2018,2017
17,Defensive Midfield,"Jan 11, 1984 (33)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
NA,Central Midfield,"Nov 9, 1995 (21)",NA,NA,Nigeria,CD Feirense,Liga NOS,2017/2018,2017
6,Central Midfield,"Jun 18, 1995 (22)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
8,Central Midfield,"Jun 2, 1993 (24)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
30,Central Midfield,"Aug 17, 1988 (28)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
5,Central Midfield,"Jul 27, 1985 (31)",NA,NA,Cape Verde,CD Feirense,Liga NOS,2017/2018,2017
70,Central Midfield,"Dec 12, 1998 (18)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
50,Attacking Midfield,"Feb 18, 1989 (28)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
7,Left Winger,"Nov 4, 1992 (24)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
45,Right Winger,"Oct 23, 1990 (26)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
NA,Right Winger,"Mar 29, 1995 (22)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
77,Right Winger,"Jun 17, 1988 (29)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
21,Centre-Forward,"Sep 21, 1990 (26)",NA,NA,Greece,CD Feirense,Liga NOS,2017/2018,2017
20,Centre-Forward,"Dec 18, 1991 (25)",NA,NA,Colombia,CD Feirense,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Mar 17, 1998 (19)",NA,NA,Brazil,CD Feirense,Liga NOS,2017/2018,2017
19,Centre-Forward,"May 21, 1990 (27)",NA,NA,Portugal,CD Feirense,Liga NOS,2017/2018,2017
