shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
1,Goalkeeper,"Jul 8, 1990 (26)",NA,NA,Germany,Paris Saint-Germain,Ligue 1,2017/2018,2017
16,Goalkeeper,"Feb 27, 1993 (24)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Goalkeeper,"Jun 25, 1996 (21)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
40,Goalkeeper,"Mar 2, 1998 (19)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
5,Centre-Back,"May 14, 1994 (23)",NA,NA,Brazil,Paris Saint-Germain,Ligue 1,2017/2018,2017
2,Centre-Back,"Sep 22, 1984 (32)",NA,NA,Brazil,Paris Saint-Germain,Ligue 1,2017/2018,2017
3,Centre-Back,"Aug 13, 1995 (21)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Centre-Back,"Feb 23, 1991 (26)",NA,NA,French Guiana,Paris Saint-Germain,Ligue 1,2017/2018,2017
20,Left-Back,"Sep 4, 1992 (24)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
17,Left-Back,"Feb 10, 1990 (27)",NA,NA,Spain,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Left-Back,"Apr 9, 1999 (18)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
12,Right-Back,"Sep 12, 1991 (25)",NA,NA,Belgium,Paris Saint-Germain,Ligue 1,2017/2018,2017
32,Right-Back,"May 6, 1983 (34)",NA,NA,Brazil,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Right-Back,"Sep 17, 1998 (18)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
19,Defensive Midfield,"Mar 10, 1985 (32)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
8,Defensive Midfield,"Aug 28, 1982 (34)",NA,NA,Italy,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Defensive Midfield,"Feb 27, 1998 (19)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
6,Central Midfield,"Nov 5, 1992 (24)",NA,NA,Italy,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Central Midfield,"Apr 9, 1987 (30)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
25,Central Midfield,"Apr 3, 1995 (22)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
18,Central Midfield,"Apr 9, 1996 (21)",NA,NA,Argentina,Paris Saint-Germain,Ligue 1,2017/2018,2017
24,Central Midfield,"Nov 14, 1997 (19)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Central Midfield,"May 26, 1999 (18)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
23,Attacking Midfield,"Sep 20, 1993 (23)",NA,NA,Germany,Paris Saint-Germain,Ligue 1,2017/2018,2017
27,Attacking Midfield,"Jun 20, 1989 (28)",NA,NA,Argentina,Paris Saint-Germain,Ligue 1,2017/2018,2017
21,Attacking Midfield,"Mar 7, 1987 (30)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Attacking Midfield,"Jul 29, 2000 (16)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
10,Left Winger,"Feb 5, 1992 (25)",NA,NA,Brazil,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Left Winger,"Nov 29, 1996 (20)",NA,NA,Portugal,Paris Saint-Germain,Ligue 1,2017/2018,2017
11,Right Winger,"Feb 14, 1988 (29)",NA,NA,Argentina,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Right Winger,"Aug 13, 1992 (24)",NA,NA,Brazil,Paris Saint-Germain,Ligue 1,2017/2018,2017
9,Centre-Forward,"Feb 14, 1987 (30)",NA,NA,Uruguay,Paris Saint-Germain,Ligue 1,2017/2018,2017
29,Centre-Forward,"Dec 20, 1998 (18)",NA,NA,France,Paris Saint-Germain,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Feb 26, 1993 (24)",NA,NA,Spain,Paris Saint-Germain,Ligue 1,2017/2018,2017
37,Centre-Forward,"Feb 22, 2000 (17)",NA,NA,United States,Paris Saint-Germain,Ligue 1,2017/2018,2017
1,Goalkeeper,"Oct 27, 1984 (32)",NA,NA,Croatia,AS Monaco,Ligue 1,2017/2018,2017
16,Goalkeeper,"Sep 8, 1983 (33)",NA,NA,Switzerland,AS Monaco,Ligue 1,2017/2018,2017
30,Goalkeeper,"Dec 12, 1995 (21)",NA,NA,Senegal,AS Monaco,Ligue 1,2017/2018,2017
40,Goalkeeper,"Feb 5, 1998 (19)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
25,Centre-Back,"Feb 3, 1988 (29)",NA,NA,Poland,AS Monaco,Ligue 1,2017/2018,2017
5,Centre-Back,"Aug 24, 1992 (24)",NA,NA,Brazil,AS Monaco,Ligue 1,2017/2018,2017
NA,Centre-Back,"Feb 14, 1994 (23)",NA,NA,Netherlands,AS Monaco,Ligue 1,2017/2018,2017
24,Centre-Back,"Jun 24, 1984 (33)",NA,NA,Italy,AS Monaco,Ligue 1,2017/2018,2017
NA,Centre-Back,"Apr 20, 1997 (20)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
6,Left-Back,"Mar 28, 1996 (21)",NA,NA,Brazil,AS Monaco,Ligue 1,2017/2018,2017
21,Left-Back,"Feb 13, 1998 (19)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
19,Right-Back,"Jul 29, 1992 (24)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
38,Right-Back,"Apr 28, 1996 (21)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
NA,Right-Back,"Jun 18, 1996 (21)",NA,NA,Cameroon,AS Monaco,Ligue 1,2017/2018,2017
2,Defensive Midfield,"Oct 23, 1993 (23)",NA,NA,Brazil,AS Monaco,Ligue 1,2017/2018,2017
35,Defensive Midfield,"Jan 22, 1996 (21)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
17,Central Midfield,"May 7, 1997 (20)",NA,NA,Belgium,AS Monaco,Ligue 1,2017/2018,2017
8,Central Midfield,"Sep 8, 1986 (30)",NA,NA,Portugal,AS Monaco,Ligue 1,2017/2018,2017
NA,Central Midfield,"Mar 17, 1994 (23)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
28,Central Midfield,"Jun 28, 1995 (22)",NA,NA,Mali,AS Monaco,Ligue 1,2017/2018,2017
NA,Central Midfield,"Mar 8, 1999 (18)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
NA,Central Midfield,"Jul 14, 1998 (18)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
26,Attacking Midfield,"Mar 5, 1996 (21)",NA,NA,Brazil,AS Monaco,Ligue 1,2017/2018,2017
14,Left Winger,"Mar 8, 1995 (22)",NA,NA,Senegal,AS Monaco,Ligue 1,2017/2018,2017
27,Left Winger,"Nov 12, 1995 (21)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
7,Right Winger,"May 9, 1992 (25)",NA,NA,Algeria,AS Monaco,Ligue 1,2017/2018,2017
20,Right Winger,"Dec 28, 1995 (21)",NA,NA,Portugal,AS Monaco,Ligue 1,2017/2018,2017
NA,Right Winger,"Mar 12, 1997 (20)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
NA,Right Winger,"Sep 28, 1996 (20)",NA,NA,Portugal,AS Monaco,Ligue 1,2017/2018,2017
22,Right Winger,"Mar 16, 1999 (18)",NA,NA,Spain,AS Monaco,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Dec 20, 1998 (18)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
9,Centre-Forward,"Feb 10, 1986 (31)",NA,NA,Colombia,AS Monaco,Ligue 1,2017/2018,2017
10,Centre-Forward,"Nov 2, 1989 (27)",NA,NA,Montenegro,AS Monaco,Ligue 1,2017/2018,2017
NA,Centre-Forward,"May 25, 1991 (26)",NA,NA,Argentina,AS Monaco,Ligue 1,2017/2018,2017
15,Centre-Forward,"Jul 5, 1996 (20)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
23,Centre-Forward,"Mar 17, 2001 (16)",NA,NA,Italy,AS Monaco,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Sep 20, 1999 (17)",NA,NA,Belgium,AS Monaco,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Nov 25, 1999 (17)",NA,NA,France,AS Monaco,Ligue 1,2017/2018,2017
30,Goalkeeper,"Mar 28, 1985 (32)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
16,Goalkeeper,"Nov 4, 1982 (34)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
40,Goalkeeper,"Feb 3, 1996 (21)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
1,Goalkeeper,"May 12, 1997 (20)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
13,Centre-Back,"Aug 6, 1989 (27)",NA,NA,Tunisia,Olympique Marseille,Ligue 1,2017/2018,2017
23,Centre-Back,"Dec 27, 1985 (31)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
NA,Centre-Back,"Nov 8, 1994 (22)",NA,NA,Brazil,Olympique Marseille,Ligue 1,2017/2018,2017
NA,Centre-Back,"Sep 17, 1985 (31)",NA,NA,Slovakia,Olympique Marseille,Ligue 1,2017/2018,2017
6,Centre-Back,"Aug 31, 1985 (31)",NA,NA,Portugal,Olympique Marseille,Ligue 1,2017/2018,2017
4,Centre-Back,"Nov 23, 1999 (17)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
18,Left-Back,"Mar 9, 1994 (23)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
NA,Left-Back,"May 15, 1981 (36)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
12,Left-Back,"Jun 4, 1984 (33)",NA,NA,Cameroon,Olympique Marseille,Ligue 1,2017/2018,2017
20,Left-Back,"Feb 1, 1998 (19)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
2,Right-Back,"Apr 12, 1990 (27)",NA,NA,Japan,Olympique Marseille,Ligue 1,2017/2018,2017
17,Right-Back,"Jan 31, 1992 (25)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
19,Defensive Midfield,"Jul 23, 1987 (29)",NA,NA,Brazil,Olympique Marseille,Ligue 1,2017/2018,2017
22,Defensive Midfield,"Aug 5, 1989 (27)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
29,Defensive Midfield,"Nov 16, 1995 (21)",NA,NA,Cameroon,Olympique Marseille,Ligue 1,2017/2018,2017
8,Central Midfield,"Aug 18, 1994 (22)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
27,Central Midfield,"Dec 4, 1997 (19)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
10,Attacking Midfield,"Mar 29, 1987 (30)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
NA,Attacking Midfield,"Mar 8, 1990 (27)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
5,Left Winger,"Jul 11, 1994 (22)",NA,NA,Argentina,Olympique Marseille,Ligue 1,2017/2018,2017
26,Right Winger,"Jan 26, 1993 (24)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
15,Right Winger,"Nov 20, 1998 (18)",NA,NA,Turkey,Olympique Marseille,Ligue 1,2017/2018,2017
11,Centre-Forward,"Mar 12, 1988 (29)",NA,NA,Greece,Olympique Marseille,Ligue 1,2017/2018,2017
28,Centre-Forward,"Apr 17, 1990 (27)",NA,NA,France,Olympique Marseille,Ligue 1,2017/2018,2017
14,Centre-Forward,"Aug 15, 1993 (23)",NA,NA,Cameroon,Olympique Marseille,Ligue 1,2017/2018,2017
30,Goalkeeper,"Mar 27, 1994 (23)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
40,Goalkeeper,"Jan 19, 1993 (24)",NA,NA,Argentina,OGC Nice,Ligue 1,2017/2018,2017
16,Goalkeeper,"May 28, 1985 (32)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Goalkeeper,"Jul 5, 1997 (19)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
4,Centre-Back,"Sep 7, 1995 (21)",NA,NA,Brazil,OGC Nice,Ligue 1,2017/2018,2017
23,Centre-Back,"Jan 23, 1999 (18)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
20,Centre-Back,"Oct 11, 1989 (27)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
31,Centre-Back,"Oct 18, 1983 (33)",NA,NA,Brazil,OGC Nice,Ligue 1,2017/2018,2017
NA,Centre-Back,"Jul 18, 1995 (21)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Left-Back,"Sep 8, 1993 (23)",NA,NA,Brazil,OGC Nice,Ligue 1,2017/2018,2017
12,Left-Back,"Dec 8, 1995 (21)",NA,NA,Senegal,OGC Nice,Ligue 1,2017/2018,2017
NA,Left-Back,"Nov 18, 1997 (19)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Left-Back,"Mar 12, 2000 (17)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
34,Left-Back,"Sep 22, 1997 (19)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
2,Right-Back,"Feb 12, 1992 (25)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
24,Right-Back,"Oct 31, 1983 (33)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
15,Right-Back,"Apr 11, 1996 (21)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
21,Defensive Midfield,"Jun 23, 1992 (25)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
5,Defensive Midfield,"Feb 4, 1994 (23)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
33,Defensive Midfield,"Sep 9, 1996 (20)",NA,NA,Madagascar,OGC Nice,Ligue 1,2017/2018,2017
6,Central Midfield,"Jul 19, 1991 (25)",NA,NA,Cote d'Ivoire,OGC Nice,Ligue 1,2017/2018,2017
NA,Central Midfield,"Oct 28, 1995 (21)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
25,Central Midfield,"Jan 28, 1995 (22)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Central Midfield,"Apr 26, 1995 (22)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
8,Central Midfield,"May 25, 1993 (24)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
22,Central Midfield,"Jan 4, 1997 (20)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
27,Central Midfield,"Jun 12, 1998 (19)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
19,Right Midfield,"Apr 9, 1997 (20)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Attacking Midfield,"Mar 25, 1992 (25)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Attacking Midfield,"Jun 9, 1984 (33)",NA,NA,Netherlands,OGC Nice,Ligue 1,2017/2018,2017
18,Attacking Midfield,"Jul 19, 1997 (19)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
7,Right Winger,"Mar 12, 1997 (20)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
11,Right Winger,"Jun 25, 1997 (20)",NA,NA,Tunisia,OGC Nice,Ligue 1,2017/2018,2017
NA,Right Winger,"Jul 2, 1999 (17)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
9,Centre-Forward,"Aug 12, 1990 (26)",NA,NA,Italy,OGC Nice,Ligue 1,2017/2018,2017
14,Centre-Forward,"Mar 10, 1993 (24)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
10,Centre-Forward,"May 16, 1990 (27)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Jan 19, 2001 (16)",NA,NA,France,OGC Nice,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Feb 16, 1999 (18)",NA,NA,Cameroon,OGC Nice,Ligue 1,2017/2018,2017
1,Goalkeeper,"Oct 1, 1990 (26)",NA,NA,Portugal,Olympique Lyon,Ligue 1,2017/2018,2017
30,Goalkeeper,"Aug 5, 1990 (26)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
16,Goalkeeper,"May 11, 1994 (23)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
NA,Goalkeeper,"Dec 31, 1998 (18)",NA,NA,Switzerland,Olympique Lyon,Ligue 1,2017/2018,2017
40,Goalkeeper,"May 10, 1996 (21)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
2,Centre-Back,"May 15, 1989 (28)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
6,Centre-Back,"May 20, 1987 (30)",NA,NA,Brazil,Olympique Lyon,Ligue 1,2017/2018,2017
5,Centre-Back,"Dec 19, 1996 (20)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
15,Centre-Back,"Apr 2, 1984 (33)",NA,NA,Madagascar,Olympique Lyon,Ligue 1,2017/2018,2017
NA,Centre-Back,"Feb 20, 1996 (21)",NA,NA,Central African Republic,Olympique Lyon,Ligue 1,2017/2018,2017
26,Centre-Back,"Feb 7, 2000 (17)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
20,Left-Back,"Feb 19, 1989 (28)",NA,NA,Brazil,Olympique Lyon,Ligue 1,2017/2018,2017
22,Left-Back,"Jun 8, 1995 (22)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
31,Left-Back,"Jun 3, 1995 (22)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
23,Right-Back,"Oct 9, 1995 (21)",NA,NA,Netherlands,Olympique Lyon,Ligue 1,2017/2018,2017
4,Right-Back,"Jul 9, 1990 (26)",NA,NA,Brazil,Olympique Lyon,Ligue 1,2017/2018,2017
NA,Right-Back,"Dec 30, 1998 (18)",NA,NA,Canada,Olympique Lyon,Ligue 1,2017/2018,2017
29,Defensive Midfield,"Apr 29, 1997 (20)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
NA,Defensive Midfield,"Feb 19, 1997 (20)",NA,NA,Luxembourg,Olympique Lyon,Ligue 1,2017/2018,2017
33,Defensive Midfield,"Nov 7, 1997 (19)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
NA,Central Midfield,"Dec 22, 1993 (23)",NA,NA,Spain,Olympique Lyon,Ligue 1,2017/2018,2017
12,Central Midfield,"Mar 12, 1992 (25)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
NA,Central Midfield,"Jan 7, 1991 (26)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
28,Central Midfield,"Dec 28, 1996 (20)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
24,Central Midfield,"Aug 8, 1997 (19)",NA,NA,Spain,Olympique Lyon,Ligue 1,2017/2018,2017
8,Central Midfield,"Jun 30, 1998 (19)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
18,Attacking Midfield,"Jul 18, 1993 (23)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
13,Left Winger,"Aug 16, 2001 (15)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
27,Right Winger,"Sep 27, 1996 (20)",NA,NA,Cote d'Ivoire,Olympique Lyon,Ligue 1,2017/2018,2017
10,Right Winger,"Sep 6, 1995 (21)",NA,NA,Burkina Faso,Olympique Lyon,Ligue 1,2017/2018,2017
11,Centre-Forward,"Feb 13, 1994 (23)",NA,NA,Netherlands,Olympique Lyon,Ligue 1,2017/2018,2017
9,Centre-Forward,"Aug 1, 1993 (23)",NA,NA,Dominican Republic,Olympique Lyon,Ligue 1,2017/2018,2017
17,Centre-Forward,"Feb 14, 1999 (18)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
19,Centre-Forward,"Feb 16, 2000 (17)",NA,NA,France,Olympique Lyon,Ligue 1,2017/2018,2017
16,Goalkeeper,"Sep 27, 1986 (30)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
1,Goalkeeper,"Mar 23, 1998 (19)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
30,Goalkeeper,"Jan 13, 1986 (31)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
40,Goalkeeper,"Jan 26, 1996 (21)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
24,Centre-Back,"Aug 7, 1985 (31)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
28,Centre-Back,"Dec 10, 1988 (28)",NA,NA,Serbia,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Back,"Aug 19, 1990 (26)",NA,NA,Guinea,AS Saint-Étienne,Ligue 1,2017/2018,2017
2,Centre-Back,"Oct 28, 1989 (27)",NA,NA,Martinique,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Back,"Feb 27, 1992 (25)",NA,NA,Switzerland,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Back,"May 17, 1995 (22)",NA,NA,Cote d'Ivoire,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Back,"Feb 28, 1998 (19)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Back,"Dec 17, 2000 (16)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
11,Left-Back,"May 13, 1991 (26)",NA,NA,Brazil,AS Saint-Étienne,Ligue 1,2017/2018,2017
12,Left-Back,"Jul 23, 1988 (28)",NA,NA,Senegal,AS Saint-Étienne,Ligue 1,2017/2018,2017
13,Left-Back,"Dec 27, 1993 (23)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
3,Left-Back,"May 4, 1998 (19)",NA,NA,Greece,AS Saint-Étienne,Ligue 1,2017/2018,2017
26,Right-Back,"Jul 28, 1985 (31)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
29,Right-Back,"Jun 13, 1998 (19)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
15,Right-Back,"Oct 22, 1995 (21)",NA,NA,Switzerland,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Midfielder,"Aug 19, 1997 (19)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
6,Defensive Midfield,"Jun 29, 1990 (27)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
8,Defensive Midfield,"Sep 20, 1997 (19)",NA,NA,Senegal,AS Saint-Étienne,Ligue 1,2017/2018,2017
20,Defensive Midfield,"Mar 27, 1994 (23)",NA,NA,Brazil,AS Saint-Étienne,Ligue 1,2017/2018,2017
17,Defensive Midfield,"Jul 7, 1994 (22)",NA,NA,Norway,AS Saint-Étienne,Ligue 1,2017/2018,2017
5,Defensive Midfield,"Aug 19, 1990 (26)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Defensive Midfield,"Jan 1, 1996 (21)",NA,NA,Cote d'Ivoire,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Central Midfield,"Feb 18, 1992 (25)",NA,NA,Burkina Faso,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Central Midfield,"Jun 30, 1998 (19)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
10,Attacking Midfield,"Mar 8, 1990 (27)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Attacking Midfield,"Jan 3, 2000 (17)",NA,NA,Cape Verde,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Forward,"Jul 11, 1997 (19)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
7,Left Winger,"Jul 29, 1992 (24)",NA,NA,Cameroon,AS Saint-Étienne,Ligue 1,2017/2018,2017
22,Left Winger,"Aug 19, 1988 (28)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
14,Left Winger,"Mar 26, 1996 (21)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
21,Right Winger,"Mar 29, 1987 (30)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
25,Right Winger,"Mar 23, 1994 (23)",NA,NA,Morocco,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Right Winger,"Jan 10, 1996 (21)",NA,NA,Cape Verde,AS Saint-Étienne,Ligue 1,2017/2018,2017
27,Centre-Forward,"Jun 17, 1991 (26)",NA,NA,Slovenia,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Dec 20, 1992 (24)",NA,NA,France,AS Saint-Étienne,Ligue 1,2017/2018,2017
NA,Centre-Forward,"Aug 3, 1987 (29)",NA,NA,Norway,AS Saint-Étienne,Ligue 1,2017/2018,2017
1,Goalkeeper,"Jul 3, 1987 (29)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
30,Goalkeeper,"Aug 8, 1995 (21)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
16,Goalkeeper,"Jan 13, 1999 (18)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
40,Goalkeeper,"Oct 26, 1998 (18)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
8,Centre-Back,"May 18, 1988 (29)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
NA,Centre-Back,"May 17, 1996 (21)",NA,NA,Serbia,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
25,Centre-Back,"Jun 21, 1991 (26)",NA,NA,Brazil,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
6,Centre-Back,"May 30, 1985 (32)",NA,NA,Poland,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
26,Centre-Back,"Oct 5, 1995 (21)",NA,NA,Benin,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
31,Centre-Back,"Nov 12, 1998 (18)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
3,Left-Back,"May 1, 1990 (27)",NA,NA,Germany,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
29,Left-Back,"Aug 16, 1992 (24)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
21,Left-Back,"Mar 4, 1994 (23)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
20,Right-Back,"Mar 5, 1993 (24)",NA,NA,Senegal,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
2,Right-Back,"Jan 28, 1996 (21)",NA,NA,Serbia,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
NA,Right-Back,"Feb 26, 1999 (18)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
5,Defensive Midfield,"May 4, 1994 (23)",NA,NA,Brazil,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
NA,Defensive Midfield,"Sep 10, 1983 (33)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
10,Central Midfield,"Mar 17, 1994 (23)",NA,NA,France,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
23,Central Midfield,"Mar 6, 1996 (21)",NA,NA,Argentina,FC Girondins Bordeaux,Ligue 1,2017/2018,2017
