shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
24,Defensive Midfield,"Dec 18, 1999 (17)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
8,Central Midfield,"Oct 6, 1986 (30)",NA,NA,Morocco,Roda JC Kerkrade,Eredivisie,2017/2018,2017
13,Central Midfield,"Jun 13, 1997 (20)",NA,NA,Germany,Roda JC Kerkrade,Eredivisie,2017/2018,2017
10,Attacking Midfield,"Jan 11, 1995 (22)",NA,NA,Sweden,Roda JC Kerkrade,Eredivisie,2017/2018,2017
19,Attacking Midfield,"Apr 21, 1993 (24)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
25,Attacking Midfield,"Oct 4, 1997 (19)",NA,NA,Belgium,Roda JC Kerkrade,Eredivisie,2017/2018,2017
27,Left Winger,"Aug 25, 1996 (20)",NA,NA,Kosovo,Roda JC Kerkrade,Eredivisie,2017/2018,2017
11,Left Winger,"Apr 14, 1994 (23)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
7,Right Winger,"Aug 10, 1990 (26)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
21,Right Winger,"May 14, 1995 (22)",NA,NA,Belgium,Roda JC Kerkrade,Eredivisie,2017/2018,2017
28,Centre-Forward,"Mar 31, 1995 (22)",NA,NA,Belgium,Roda JC Kerkrade,Eredivisie,2017/2018,2017
9,Centre-Forward,"Jul 9, 1989 (27)",NA,NA,Germany,Roda JC Kerkrade,Eredivisie,2017/2018,2017
18,Centre-Forward,"Oct 28, 1998 (18)",NA,NA,Belgium,Roda JC Kerkrade,Eredivisie,2017/2018,2017
14,Centre-Forward,"Oct 22, 1993 (23)",NA,NA,Germany,Roda JC Kerkrade,Eredivisie,2017/2018,2017
12,Goalkeeper,"Apr 17, 1991 (26)",NA,NA,Australia,NAC Breda,Eredivisie,2017/2018,2017
23,Goalkeeper,"Jan 8, 1993 (24)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Apr 7, 1994 (23)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Oct 2, 1994 (22)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
26,Goalkeeper,"Jul 5, 1999 (17)",NA,NA,Poland,NAC Breda,Eredivisie,2017/2018,2017
5,Centre-Back,"May 16, 1993 (24)",NA,NA,Estonia,NAC Breda,Eredivisie,2017/2018,2017
22,Centre-Back,"Aug 31, 1993 (23)",NA,NA,Spain,NAC Breda,Eredivisie,2017/2018,2017
3,Centre-Back,"Jul 2, 1994 (22)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
4,Centre-Back,"Jan 30, 1988 (29)",NA,NA,Belgium,NAC Breda,Eredivisie,2017/2018,2017
18,Centre-Back,"Jan 10, 1997 (20)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
34,Centre-Back,"Aug 10, 1998 (18)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
69,Left-Back,"Jan 4, 1997 (20)",NA,NA,Spain,NAC Breda,Eredivisie,2017/2018,2017
32,Left-Back,"Mar 24, 1998 (19)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
2,Right-Back,"Aug 3, 1993 (23)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
35,Right-Back,"Nov 30, 1995 (21)",NA,NA,England,NAC Breda,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"Mar 20, 1990 (27)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
6,Defensive Midfield,"Apr 8, 1997 (20)",NA,NA,Belgium,NAC Breda,Eredivisie,2017/2018,2017
24,Defensive Midfield,"Jan 3, 1997 (20)",NA,NA,Belgium,NAC Breda,Eredivisie,2017/2018,2017
31,Defensive Midfield,"Jun 19, 1997 (20)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
16,Central Midfield,"Dec 9, 1983 (33)",NA,NA,Belgium,NAC Breda,Eredivisie,2017/2018,2017
8,Central Midfield,"Sep 27, 1994 (22)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
14,Central Midfield,"Feb 3, 1995 (22)",NA,NA,Belgium,NAC Breda,Eredivisie,2017/2018,2017
30,Central Midfield,"Feb 14, 1990 (27)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
NA,Central Midfield,"Mar 4, 1999 (18)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
19,Attacking Midfield,"Jan 2, 1998 (19)",NA,NA,Spain,NAC Breda,Eredivisie,2017/2018,2017
10,Attacking Midfield,"May 8, 1995 (22)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
17,Attacking Midfield,"Dec 12, 1998 (18)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
11,Attacking Midfield,"Aug 9, 1998 (18)",NA,NA,Spain,NAC Breda,Eredivisie,2017/2018,2017
NA,Left Winger,"Jul 27, 1987 (29)",NA,NA,Denmark,NAC Breda,Eredivisie,2017/2018,2017
20,Left Winger,"Oct 10, 1996 (20)",NA,NA,Ghana,NAC Breda,Eredivisie,2017/2018,2017
28,Left Winger,"Jun 3, 1998 (19)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
7,Right Winger,"Aug 1, 1993 (23)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
97,Centre-Forward,"Feb 2, 1997 (20)",NA,NA,Nigeria,NAC Breda,Eredivisie,2017/2018,2017
27,Centre-Forward,"Aug 7, 1991 (25)",NA,NA,Netherlands,NAC Breda,Eredivisie,2017/2018,2017
45,Centre-Forward,"Feb 10, 1998 (19)",NA,NA,Haiti,NAC Breda,Eredivisie,2017/2018,2017
9,Centre-Forward,"Mar 28, 1997 (20)",NA,NA,France,NAC Breda,Eredivisie,2017/2018,2017
1,Goalkeeper,"Jul 20, 1990 (26)",NA,NA,Germany,VVV-Venlo,Eredivisie,2017/2018,2017
16,Goalkeeper,"Jun 5, 1991 (26)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
30,Goalkeeper,"May 9, 2000 (17)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
31,Goalkeeper,"Dec 23, 1999 (17)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
13,Centre-Back,"Feb 10, 1992 (25)",NA,NA,Germany,VVV-Venlo,Eredivisie,2017/2018,2017
3,Centre-Back,"Mar 9, 1984 (33)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
20,Centre-Back,"Mar 18, 1996 (21)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
25,Centre-Back,"Apr 27, 1997 (20)",NA,NA,Turkey,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Centre-Back,"Feb 2, 1999 (18)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
40,Centre-Back,"Oct 7, 2000 (16)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
4,Left-Back,"Jun 16, 1990 (27)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
5,Left-Back,"Mar 11, 1991 (26)",NA,NA,Belgium,VVV-Venlo,Eredivisie,2017/2018,2017
27,Left-Back,"Nov 13, 1998 (18)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
2,Right-Back,"Apr 28, 1993 (24)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
17,Right-Back,"Mar 27, 1998 (19)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"Nov 26, 1993 (23)",NA,NA,Australia,VVV-Venlo,Eredivisie,2017/2018,2017
8,Central Midfield,"Sep 15, 1995 (21)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
6,Central Midfield,"Apr 7, 1989 (28)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
29,Central Midfield,"Jan 4, 1998 (19)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Central Midfield,"Sep 25, 2000 (16)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
37,Central Midfield,"Mar 3, 2000 (17)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
12,Right Midfield,"Jul 1, 1986 (31)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
10,Attacking Midfield,"Apr 18, 1990 (27)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
9,Attacking Midfield,"Apr 17, 1989 (28)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Attacking Midfield,"Jun 5, 1998 (19)",NA,NA,Nigeria,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Left Winger,"Apr 2, 1993 (24)",NA,NA,Morocco,VVV-Venlo,Eredivisie,2017/2018,2017
19,Left Winger,"Dec 14, 1990 (26)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
24,Left Winger,"Feb 17, 1997 (20)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Left Winger,"Mar 1, 1998 (19)",NA,NA,Germany,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Left Winger,"May 28, 1998 (19)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
7,Right Winger,"Jan 29, 1996 (21)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
15,Right Winger,"May 3, 1983 (34)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
11,Centre-Forward,"Feb 25, 1992 (25)",NA,NA,Germany,VVV-Venlo,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Oct 17, 1998 (18)",NA,NA,Netherlands,VVV-Venlo,Eredivisie,2017/2018,2017
26,Centre-Forward,"Jun 24, 1998 (19)",NA,NA,Denmark,VVV-Venlo,Eredivisie,2017/2018,2017
