shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
1,Goalkeeper,"Mar 27, 1986 (31)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
26,Goalkeeper,"Aug 3, 1988 (28)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
22,Goalkeeper,"Mar 18, 1981 (36)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
NA,Goalkeeper,"Jul 7, 1996 (20)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
NA,Goalkeeper,"Apr 4, 1999 (18)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
36,Goalkeeper,"Jan 28, 2000 (17)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
5,Centre-Back,"Dec 16, 1988 (28)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
17,Centre-Back,"Sep 3, 1988 (28)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
4,Centre-Back,"Sep 3, 1995 (21)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
15,Centre-Back,"Mar 31, 2000 (17)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
27,Left-Back,"Jun 24, 1992 (25)",NA,NA,Austria,Bayern Munich,Bundesliga,2017/2018,2017
14,Left-Back,"Mar 1, 1993 (24)",NA,NA,Spain,Bayern Munich,Bundesliga,2017/2018,2017
NA,Left-Back,"Mar 16, 1998 (19)",NA,NA,Austria,Bayern Munich,Bundesliga,2017/2018,2017
NA,Left-Back,"Nov 11, 1999 (17)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
32,Right-Back,"Feb 8, 1995 (22)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
13,Right-Back,"Sep 7, 1985 (31)",NA,NA,Brazil,Bayern Munich,Bundesliga,2017/2018,2017
8,Defensive Midfield,"Sep 2, 1988 (28)",NA,NA,Spain,Bayern Munich,Bundesliga,2017/2018,2017
19,Defensive Midfield,"Feb 28, 1990 (27)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
30,Defensive Midfield,"Jan 15, 1998 (19)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
20,Defensive Midfield,"Feb 11, 1998 (19)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
6,Central Midfield,"Apr 11, 1991 (26)",NA,NA,Spain,Bayern Munich,Bundesliga,2017/2018,2017
23,Central Midfield,"May 22, 1987 (30)",NA,NA,Chile,Bayern Munich,Bundesliga,2017/2018,2017
NA,Central Midfield,"Aug 18, 1997 (19)",NA,NA,Portugal,Bayern Munich,Bundesliga,2017/2018,2017
24,Central Midfield,"Aug 3, 1994 (22)",NA,NA,France,Bayern Munich,Bundesliga,2017/2018,2017
11,Attacking Midfield,"Jul 12, 1991 (25)",NA,NA,Colombia,Bayern Munich,Bundesliga,2017/2018,2017
40,Attacking Midfield,"Jun 5, 1998 (19)",NA,NA,Croatia,Bayern Munich,Bundesliga,2017/2018,2017
NA,Attacking Midfield,"Jan 4, 1999 (18)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
NA,Attacking Midfield,"Mar 15, 1999 (18)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
29,Left Winger,"Jun 13, 1996 (21)",NA,NA,France,Bayern Munich,Bundesliga,2017/2018,2017
7,Left Winger,"Apr 7, 1983 (34)",NA,NA,France,Bayern Munich,Bundesliga,2017/2018,2017
NA,Left Winger,"Jul 7, 1996 (20)",NA,NA,Serbia,Bayern Munich,Bundesliga,2017/2018,2017
NA,Left Winger,"Jul 5, 2000 (16)",NA,NA,Cameroon,Bayern Munich,Bundesliga,2017/2018,2017
10,Right Winger,"Jan 23, 1984 (33)",NA,NA,Netherlands,Bayern Munich,Bundesliga,2017/2018,2017
25,Second Striker,"Sep 13, 1989 (27)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
9,Centre-Forward,"Aug 21, 1988 (28)",NA,NA,Poland,Bayern Munich,Bundesliga,2017/2018,2017
2,Centre-Forward,"Nov 29, 1987 (29)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
28,Centre-Forward,"Jul 10, 1994 (22)",NA,NA,Ghana,Bayern Munich,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Jan 10, 1999 (18)",NA,NA,Germany,Bayern Munich,Bundesliga,2017/2018,2017
38,Goalkeeper,"Nov 14, 1990 (26)",NA,NA,Switzerland,Borussia Dortmund,Bundesliga,2017/2018,2017
1,Goalkeeper,"Aug 6, 1980 (36)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
35,Goalkeeper,"Jun 18, 1997 (20)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
25,Centre-Back,"Jun 9, 1988 (29)",NA,NA,Greece,Borussia Dortmund,Bundesliga,2017/2018,2017
36,Centre-Back,"Jul 21, 1989 (27)",NA,NA,Turkey,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Centre-Back,"Jan 15, 1991 (26)",NA,NA,Spain,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Centre-Back,"Dec 10, 1988 (28)",NA,NA,Serbia,Borussia Dortmund,Bundesliga,2017/2018,2017
16,Centre-Back,"Jul 19, 1995 (21)",NA,NA,Switzerland,Borussia Dortmund,Bundesliga,2017/2018,2017
2,Centre-Back,"Jun 3, 1999 (18)",NA,NA,France,Borussia Dortmund,Bundesliga,2017/2018,2017
29,Left-Back,"Jan 22, 1988 (29)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
37,Left-Back,"May 12, 1992 (25)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Left-Back,"Jan 4, 1999 (18)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
26,Right-Back,"Jun 3, 1985 (32)",NA,NA,Poland,Borussia Dortmund,Bundesliga,2017/2018,2017
15,Right-Back,"Aug 8, 1994 (22)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Right-Back,"May 29, 1998 (19)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
33,Defensive Midfield,"Sep 8, 1995 (21)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
8,Defensive Midfield,"Sep 5, 1988 (28)",NA,NA,Turkey,Borussia Dortmund,Bundesliga,2017/2018,2017
19,Central Midfield,"Jan 1, 1996 (21)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
27,Central Midfield,"Jun 11, 1987 (30)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
18,Central Midfield,"Oct 11, 1990 (26)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
13,Left Midfield,"Dec 22, 1993 (23)",NA,NA,Portugal,Borussia Dortmund,Bundesliga,2017/2018,2017
11,Attacking Midfield,"May 31, 1989 (28)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
10,Attacking Midfield,"Jun 3, 1992 (25)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
23,Attacking Midfield,"Mar 17, 1989 (28)",NA,NA,Japan,Borussia Dortmund,Bundesliga,2017/2018,2017
34,Attacking Midfield,"Sep 4, 2000 (16)",NA,NA,Spain,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Left Winger,"May 15, 1997 (20)",NA,NA,France,Borussia Dortmund,Bundesliga,2017/2018,2017
21,Left Winger,"Nov 6, 1990 (26)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Left Winger,"Sep 19, 1998 (18)",NA,NA,Denmark,Borussia Dortmund,Bundesliga,2017/2018,2017
9,Right Winger,"Oct 23, 1989 (27)",NA,NA,Ukraine,Borussia Dortmund,Bundesliga,2017/2018,2017
22,Right Winger,"Sep 18, 1998 (18)",NA,NA,United States,Borussia Dortmund,Bundesliga,2017/2018,2017
7,Right Winger,"Mar 25, 2000 (17)",NA,NA,England,Borussia Dortmund,Bundesliga,2017/2018,2017
20,Second Striker,"Mar 1, 1994 (23)",NA,NA,Germany,Borussia Dortmund,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Jun 18, 1989 (28)",NA,NA,Gabon,Borussia Dortmund,Bundesliga,2017/2018,2017
44,Centre-Forward,"Oct 2, 1993 (23)",NA,NA,Belgium,Borussia Dortmund,Bundesliga,2017/2018,2017
14,Centre-Forward,"Sep 21, 1999 (17)",NA,NA,Sweden,Borussia Dortmund,Bundesliga,2017/2018,2017
1,Goalkeeper,"Mar 4, 1992 (25)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
28,Goalkeeper,"Jun 28, 1984 (33)",NA,NA,Austria,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
36,Goalkeeper,"Jul 28, 1993 (23)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
4,Centre-Back,"Feb 11, 1996 (21)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
NA,Centre-Back,"Mar 6, 1991 (26)",NA,NA,Austria,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
5,Centre-Back,"Apr 27, 1989 (28)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
16,Centre-Back,"Nov 28, 1995 (21)",NA,NA,Croatia,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
3,Centre-Back,"Aug 9, 1998 (18)",NA,NA,Greece,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
NA,Centre-Back,"Feb 16, 1992 (25)",NA,NA,Brazil,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
18,Left-Back,"Jul 20, 1993 (23)",NA,NA,Brazil,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
39,Right-Back,"Feb 23, 1997 (20)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
8,Defensive Midfield,"Apr 27, 1989 (28)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
15,Defensive Midfield,"Jan 2, 1988 (29)",NA,NA,Austria,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
37,Defensive Midfield,"Mar 24, 1996 (21)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
NA,Central Midfield,"Oct 9, 1990 (26)",NA,NA,Slovenia,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
20,Central Midfield,"Apr 17, 1989 (28)",NA,NA,Chile,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
21,Central Midfield,"Jan 31, 1994 (23)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
29,Attacking Midfield,"Jun 11, 1999 (18)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
22,Attacking Midfield,"Jan 22, 1994 (23)",NA,NA,Ukraine,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
10,Left Winger,"May 2, 1996 (21)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
9,Left Winger,"Aug 9, 1997 (19)",NA,NA,Jamaica,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
38,Right Winger,"Apr 8, 1990 (27)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
NA,Second Striker,"Mar 16, 1991 (26)",NA,NA,Switzerland,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
31,Centre-Forward,"Jul 30, 1992 (24)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
13,Centre-Forward,"Oct 8, 1992 (24)",NA,NA,Argentina,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
17,Centre-Forward,"Sep 13, 1994 (22)",NA,NA,Finland,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
11,Centre-Forward,"Jan 25, 1984 (33)",NA,NA,Germany,Bayer 04 Leverkusen,Bundesliga,2017/2018,2017
1,Goalkeeper,"Sep 27, 1988 (28)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
34,Goalkeeper,"Jan 6, 1985 (32)",NA,NA,Austria,FC Schalke 04,Bundesliga,2017/2018,2017
35,Goalkeeper,"Sep 30, 1996 (20)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
NA,Centre-Back,"Feb 29, 1988 (29)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
5,Centre-Back,"Mar 28, 1993 (24)",NA,NA,Serbia,FC Schalke 04,Bundesliga,2017/2018,2017
17,Centre-Back,"Aug 13, 1990 (26)",NA,NA,France,FC Schalke 04,Bundesliga,2017/2018,2017
20,Centre-Back,"Sep 21, 1996 (20)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
3,Centre-Back,"Sep 9, 1993 (23)",NA,NA,Spain,FC Schalke 04,Bundesliga,2017/2018,2017
29,Centre-Back,"Sep 10, 1982 (34)",NA,NA,Brazil,FC Schalke 04,Bundesliga,2017/2018,2017
14,Left-Back,"Jul 2, 1994 (22)",NA,NA,Ghana,FC Schalke 04,Bundesliga,2017/2018,2017
24,Left-Back,"Jan 12, 1989 (28)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
NA,Right-Back,"Apr 26, 1987 (30)",NA,NA,Spain,FC Schalke 04,Bundesliga,2017/2018,2017
21,Right-Back,"Mar 23, 1983 (34)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
NA,Defensive Midfield,"Aug 17, 1993 (23)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
8,Central Midfield,"Feb 6, 1995 (22)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
10,Central Midfield,"Nov 24, 1994 (22)",NA,NA,Algeria,FC Schalke 04,Bundesliga,2017/2018,2017
2,Central Midfield,"Aug 28, 1998 (18)",NA,NA,United States,FC Schalke 04,Bundesliga,2017/2018,2017
28,Right Midfield,"Feb 7, 1994 (23)",NA,NA,Austria,FC Schalke 04,Bundesliga,2017/2018,2017
18,Right Midfield,"Jan 15, 1988 (29)",NA,NA,Italy,FC Schalke 04,Bundesliga,2017/2018,2017
7,Attacking Midfield,"Sep 18, 1995 (21)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
25,Attacking Midfield,"Jun 18, 1997 (20)",NA,NA,Morocco,FC Schalke 04,Bundesliga,2017/2018,2017
22,Left Winger,"May 6, 1995 (22)",NA,NA,Croatia,FC Schalke 04,Bundesliga,2017/2018,2017
11,Left Winger,"Sep 29, 1989 (27)",NA,NA,Ukraine,FC Schalke 04,Bundesliga,2017/2018,2017
32,Right Winger,"Sep 3, 1997 (19)",NA,NA,Ghana,FC Schalke 04,Bundesliga,2017/2018,2017
36,Centre-Forward,"Feb 14, 1997 (20)",NA,NA,Switzerland,FC Schalke 04,Bundesliga,2017/2018,2017
19,Centre-Forward,"Apr 29, 1989 (28)",NA,NA,Austria,FC Schalke 04,Bundesliga,2017/2018,2017
9,Centre-Forward,"Apr 7, 1989 (28)",NA,NA,Argentina,FC Schalke 04,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Nov 29, 1997 (19)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
23,Centre-Forward,"Jan 14, 1997 (20)",NA,NA,Germany,FC Schalke 04,Bundesliga,2017/2018,2017
28,Goalkeeper,"Jun 6, 1994 (23)",NA,NA,Switzerland,RB Leipzig,Bundesliga,2017/2018,2017
32,Goalkeeper,"May 6, 1990 (27)",NA,NA,Hungary,RB Leipzig,Bundesliga,2017/2018,2017
1,Goalkeeper,"Dec 3, 1980 (36)",NA,NA,Switzerland,RB Leipzig,Bundesliga,2017/2018,2017
22,Goalkeeper,"Apr 2, 1998 (19)",NA,NA,Switzerland,RB Leipzig,Bundesliga,2017/2018,2017
4,Centre-Back,"Nov 3, 1992 (24)",NA,NA,Hungary,RB Leipzig,Bundesliga,2017/2018,2017
5,Centre-Back,"Oct 27, 1998 (18)",NA,NA,France,RB Leipzig,Bundesliga,2017/2018,2017
NA,Centre-Back,"Jun 14, 1985 (32)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
6,Centre-Back,"May 25, 1999 (18)",NA,NA,France,RB Leipzig,Bundesliga,2017/2018,2017
23,Left-Back,"Sep 27, 1991 (25)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
3,Left-Back,"May 14, 1995 (22)",NA,NA,Brazil,RB Leipzig,Bundesliga,2017/2018,2017
16,Right-Back,"Jun 3, 1996 (21)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
20,Right-Back,"Nov 17, 1994 (22)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
31,Defensive Midfield,"Nov 21, 1991 (25)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
13,Defensive Midfield,"May 18, 1989 (28)",NA,NA,Austria,RB Leipzig,Bundesliga,2017/2018,2017
NA,Defensive Midfield,"Jan 22, 2000 (17)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
8,Central Midfield,"Feb 10, 1995 (22)",NA,NA,Guinea,RB Leipzig,Bundesliga,2017/2018,2017
44,Central Midfield,"Oct 9, 1990 (26)",NA,NA,Slovenia,RB Leipzig,Bundesliga,2017/2018,2017
27,Central Midfield,"May 27, 1997 (20)",NA,NA,Austria,RB Leipzig,Bundesliga,2017/2018,2017
24,Central Midfield,"Sep 16, 1988 (28)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
10,Left Winger,"Oct 23, 1991 (25)",NA,NA,Sweden,RB Leipzig,Bundesliga,2017/2018,2017
17,Left Winger,"Oct 24, 1994 (22)",NA,NA,Portugal,RB Leipzig,Bundesliga,2017/2018,2017
18,Left Winger,"Oct 20, 1997 (19)",NA,NA,England,RB Leipzig,Bundesliga,2017/2018,2017
7,Right Winger,"Mar 17, 1994 (23)",NA,NA,Austria,RB Leipzig,Bundesliga,2017/2018,2017
NA,Right Winger,"Apr 7, 1997 (20)",NA,NA,Scotland,RB Leipzig,Bundesliga,2017/2018,2017
11,Centre-Forward,"Mar 6, 1996 (21)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
9,Centre-Forward,"Jun 15, 1994 (23)",NA,NA,Denmark,RB Leipzig,Bundesliga,2017/2018,2017
29,Centre-Forward,"Jun 16, 1997 (20)",NA,NA,France,RB Leipzig,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Apr 9, 1995 (22)",NA,NA,Germany,RB Leipzig,Bundesliga,2017/2018,2017
1,Goalkeeper,"Jun 25, 1992 (25)",NA,NA,Belgium,VfL Wolfsburg,Bundesliga,2017/2018,2017
20,Goalkeeper,"Apr 5, 1987 (30)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
36,Goalkeeper,"Aug 18, 1998 (18)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
25,Centre-Back,"Jan 28, 1993 (24)",NA,NA,United States,VfL Wolfsburg,Bundesliga,2017/2018,2017
5,Centre-Back,"Nov 13, 1991 (25)",NA,NA,Netherlands,VfL Wolfsburg,Bundesliga,2017/2018,2017
31,Centre-Back,"May 22, 1992 (25)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
29,Centre-Back,"Jan 10, 1993 (24)",NA,NA,DR Congo,VfL Wolfsburg,Bundesliga,2017/2018,2017
17,Centre-Back,"Sep 9, 1997 (19)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
NA,Centre-Back,"Oct 5, 1998 (18)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
39,Centre-Back,"Jul 22, 1998 (18)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
35,Left-Back,"Jan 5, 1999 (18)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
2,Right-Back,"Apr 3, 1995 (22)",NA,NA,Brazil,VfL Wolfsburg,Bundesliga,2017/2018,2017
24,Right-Back,"Jun 22, 1990 (27)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
3,Right-Back,"Sep 1, 1983 (33)",NA,NA,Netherlands,VfL Wolfsburg,Bundesliga,2017/2018,2017
4,Defensive Midfield,"May 4, 1990 (27)",NA,NA,Spain,VfL Wolfsburg,Bundesliga,2017/2018,2017
23,Defensive Midfield,"Sep 19, 1990 (26)",NA,NA,France,VfL Wolfsburg,Bundesliga,2017/2018,2017
6,Central Midfield,"Oct 12, 1996 (20)",NA,NA,Netherlands,VfL Wolfsburg,Bundesliga,2017/2018,2017
13,Central Midfield,"Mar 13, 1994 (23)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
27,Central Midfield,"May 27, 1994 (23)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
37,Central Midfield,"Nov 1, 1997 (19)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
10,Attacking Midfield,"Feb 24, 1992 (25)",NA,NA,Turkey,VfL Wolfsburg,Bundesliga,2017/2018,2017
11,Attacking Midfield,"Feb 21, 1990 (27)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
26,Attacking Midfield,"Apr 21, 1997 (20)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
NA,Left Winger,"Jul 29, 1992 (24)",NA,NA,Cameroon,VfL Wolfsburg,Bundesliga,2017/2018,2017
21,Left Winger,"Jun 23, 1998 (19)",NA,NA,Croatia,VfL Wolfsburg,Bundesliga,2017/2018,2017
8,Right Winger,"Nov 3, 1991 (25)",NA,NA,Switzerland,VfL Wolfsburg,Bundesliga,2017/2018,2017
16,Right Winger,"Dec 14, 1985 (31)",NA,NA,Poland,VfL Wolfsburg,Bundesliga,2017/2018,2017
22,Second Striker,"Mar 16, 1991 (26)",NA,NA,Switzerland,VfL Wolfsburg,Bundesliga,2017/2018,2017
NA,Second Striker,"Jan 28, 1998 (19)",NA,NA,England,VfL Wolfsburg,Bundesliga,2017/2018,2017
14,Centre-Forward,"Apr 18, 1995 (22)",NA,NA,Belgium,VfL Wolfsburg,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Jul 10, 1985 (31)",NA,NA,Germany,VfL Wolfsburg,Bundesliga,2017/2018,2017
9,Centre-Forward,"Sep 1, 1997 (19)",NA,NA,Belgium,VfL Wolfsburg,Bundesliga,2017/2018,2017
18,Centre-Forward,"Dec 29, 1998 (18)",NA,NA,Nigeria,VfL Wolfsburg,Bundesliga,2017/2018,2017
1,Goalkeeper,"Dec 17, 1988 (28)",NA,NA,Switzerland,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
21,Goalkeeper,"Mar 22, 1988 (29)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
33,Goalkeeper,"Aug 1, 1981 (35)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
35,Goalkeeper,"Oct 21, 1997 (19)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
28,Centre-Back,"Jan 19, 1994 (23)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
4,Centre-Back,"Aug 3, 1992 (24)",NA,NA,Denmark,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
30,Centre-Back,"Sep 30, 1996 (20)",NA,NA,Switzerland,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
24,Centre-Back,"Apr 7, 1990 (27)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
3,Centre-Back,"Dec 16, 1998 (18)",NA,NA,England,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
29,Centre-Back,"May 21, 1998 (19)",NA,NA,France,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Centre-Back,"Mar 4, 1998 (19)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
17,Left-Back,"Oct 24, 1985 (31)",NA,NA,Sweden,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Right-Back,"Aug 17, 1997 (19)",NA,NA,England,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Right-Back,"Feb 26, 1997 (20)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Right-Back,"May 19, 2000 (17)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
6,Defensive Midfield,"Feb 19, 1991 (26)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
8,Defensive Midfield,"Nov 20, 1996 (20)",NA,NA,Switzerland,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
5,Defensive Midfield,"May 12, 1990 (27)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Defensive Midfield,"Jan 30, 1998 (19)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Defensive Midfield,"Jul 2, 1998 (18)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
23,Central Midfield,"Jul 14, 1992 (24)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
22,Central Midfield,"Sep 9, 1997 (19)",NA,NA,Slovakia,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
27,Central Midfield,"Aug 16, 1999 (17)",NA,NA,France,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
10,Left Winger,"Mar 29, 1993 (24)",NA,NA,Belgium,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
32,Left Winger,"Apr 7, 1993 (24)",NA,NA,Italy,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
19,Left Winger,"Dec 11, 1987 (29)",NA,NA,United States,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
NA,Left Winger,"Jun 2, 1994 (23)",NA,NA,Australia,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
7,Right Winger,"Feb 12, 1991 (26)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
16,Right Winger,"Apr 21, 1988 (29)",NA,NA,Guinea,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
13,Second Striker,"Aug 26, 1988 (28)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
11,Second Striker,"Mar 28, 1985 (32)",NA,NA,Brazil,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
31,Second Striker,"Jan 28, 1997 (20)",NA,NA,Germany,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
26,Centre-Forward,"Jun 18, 1987 (30)",NA,NA,Paraguay,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
18,Centre-Forward,"Aug 8, 1992 (24)",NA,NA,Switzerland,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
20,Centre-Forward,"Sep 17, 1998 (18)",NA,NA,Paraguay,Borussia Mönchengladbach,Bundesliga,2017/2018,2017
1,Goalkeeper,"Jun 2, 1990 (27)",NA,NA,Germany,TSG 1899 Hoffenheim,Bundesliga,2017/2018,2017
36,Goalkeeper,"Dec 6, 1997 (19)",NA,NA,Switzerland,TSG 1899 Hoffenheim,Bundesliga,2017/2018,2017
33,Goalkeeper,"Oct 13, 1983 (33)",NA,NA,Germany,TSG 1899 Hoffenheim,Bundesliga,2017/2018,2017
