shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
15,Defensive Midfield,"May 25, 1986 (27)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
5,Defensive Midfield,"Aug 22, 1984 (28)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
NA,Defensive Midfield,"Oct 17, 1989 (23)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
20,Defensive Midfield,"Feb 11, 1986 (27)",NA,NA,Chile,CA Osasuna,LaLiga,2013/2014,2013
10,Defensive Midfield,"Sep 6, 1975 (37)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
11,Attacking Midfield,"Apr 22, 1986 (27)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
21,Attacking Midfield,"Mar 7, 1989 (24)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
9,Left Winger,"Jan 18, 1986 (27)",NA,NA,Argentina,CA Osasuna,LaLiga,2013/2014,2013
NA,Left Winger,"Dec 31, 1987 (25)",NA,NA,Belgium,CA Osasuna,LaLiga,2013/2014,2013
17,Left Winger,"Mar 7, 1989 (24)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
NA,Left Winger,"Sep 11, 1995 (17)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
8,Right Winger,"Jun 19, 1986 (27)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
16,Second Striker,"Jan 29, 1984 (29)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
NA,Second Striker,"Sep 12, 1988 (24)",NA,NA,Paraguay,CA Osasuna,LaLiga,2013/2014,2013
NA,Second Striker,"Jan 13, 1997 (16)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
6,Centre-Forward,"Jun 10, 1980 (33)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jun 23, 1988 (25)",NA,NA,Paraguay,CA Osasuna,LaLiga,2013/2014,2013
19,Centre-Forward,"Jul 3, 1986 (26)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
18,Centre-Forward,"Jan 11, 1988 (25)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
13,Goalkeeper,"Jun 22, 1984 (29)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
1,Goalkeeper,"Apr 6, 1982 (31)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
30,Goalkeeper,"Jan 23, 1989 (24)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
5,Centre-Back,"Jun 6, 1989 (24)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
18,Centre-Back,"Jan 13, 1983 (30)",NA,NA,Portugal,Rayo Vallecano,LaLiga,2013/2014,2013
17,Centre-Back,"Aug 2, 1991 (21)",NA,NA,Argentina,Rayo Vallecano,LaLiga,2013/2014,2013
26,Centre-Back,"May 15, 1987 (26)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Centre-Back,"Feb 2, 1994 (19)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Centre-Back,"Aug 17, 1984 (28)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Centre-Back,"Oct 6, 1992 (20)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
15,Left-Back,"May 26, 1981 (32)",NA,NA,Romania,Rayo Vallecano,LaLiga,2013/2014,2013
3,Left-Back,"Mar 7, 1989 (24)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Left-Back,"Aug 21, 1992 (20)",NA,NA,Colombia,Rayo Vallecano,LaLiga,2013/2014,2013
2,Right-Back,"Jul 11, 1985 (27)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
4,Defensive Midfield,"Mar 2, 1989 (24)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Central Midfield,"Nov 21, 1994 (18)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
10,Central Midfield,"Feb 28, 1981 (32)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
8,Central Midfield,"May 25, 1988 (25)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Oct 21, 1989 (23)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
9,Attacking Midfield,"Jul 17, 1987 (25)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Mar 23, 1991 (22)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Nov 23, 1991 (21)",NA,NA,Peru,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Left Winger,"Apr 16, 1993 (20)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
14,Left Winger,"May 16, 1990 (23)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
7,Right Winger,"Mar 30, 1992 (21)",NA,NA,Guinea,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Right Winger,"Jan 4, 1990 (23)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
11,Right Winger,"Jun 13, 1984 (29)",NA,NA,Mexico,Rayo Vallecano,LaLiga,2013/2014,2013
32,Right Winger,"May 7, 1992 (21)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
25,Second Striker,"May 23, 1985 (28)",NA,NA,Uruguay,Rayo Vallecano,LaLiga,2013/2014,2013
23,Second Striker,"Mar 20, 1988 (25)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jan 12, 1992 (21)",NA,NA,Italy,Rayo Vallecano,LaLiga,2013/2014,2013
20,Centre-Forward,"Aug 20, 1984 (28)",NA,NA,Argentina,Rayo Vallecano,LaLiga,2013/2014,2013
34,Centre-Forward,"Jul 7, 1995 (17)",NA,NA,Spain,Rayo Vallecano,LaLiga,2013/2014,2013
NA,Goalkeeper,"Oct 21, 1985 (27)",NA,NA,Venezuela,Real Valladolid CF,LaLiga,2013/2014,2013
1,Goalkeeper,"Dec 10, 1980 (32)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
13,Goalkeeper,"May 9, 1990 (23)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
36,Goalkeeper,"Oct 24, 1993 (19)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
4,Centre-Back,"Mar 29, 1987 (26)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
6,Centre-Back,"Feb 19, 1987 (26)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
NA,Centre-Back,"May 22, 1990 (23)",NA,NA,Serbia,Real Valladolid CF,LaLiga,2013/2014,2013
3,Centre-Back,"Jul 21, 1987 (25)",NA,NA,Dominican Republic,Real Valladolid CF,LaLiga,2013/2014,2013
17,Left-Back,"Jul 28, 1983 (29)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
2,Right-Back,"Jan 26, 1984 (29)",NA,NA,Serbia,Real Valladolid CF,LaLiga,2013/2014,2013
NA,Right-Back,"Jan 27, 1987 (26)",NA,NA,Colombia,Real Valladolid CF,LaLiga,2013/2014,2013
8,Defensive Midfield,"Aug 24, 1980 (32)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
18,Defensive Midfield,"Apr 18, 1979 (34)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
22,Central Midfield,"Jan 12, 1988 (25)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
16,Central Midfield,"Mar 26, 1986 (27)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
NA,Central Midfield,"Dec 3, 1990 (22)",NA,NA,Italy,Real Valladolid CF,LaLiga,2013/2014,2013
30,Central Midfield,"Apr 24, 1992 (21)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
33,Central Midfield,"Apr 23, 1992 (21)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
41,Central Midfield,"Feb 1, 1992 (21)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
21,Left Midfield,"Jan 7, 1989 (24)",NA,NA,Morocco,Real Valladolid CF,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Mar 17, 1987 (26)",NA,NA,Germany,Real Valladolid CF,LaLiga,2013/2014,2013
10,Attacking Midfield,"Nov 12, 1982 (30)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
43,Attacking Midfield,"May 6, 1993 (20)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
11,Left Winger,"Jan 25, 1987 (26)",NA,NA,Sweden,Real Valladolid CF,LaLiga,2013/2014,2013
19,Left Winger,"Nov 20, 1987 (25)",NA,NA,Albania,Real Valladolid CF,LaLiga,2013/2014,2013
NA,Left Winger,"May 21, 1993 (20)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
24,Right Winger,"Jan 20, 1988 (25)",NA,NA,Venezuela,Real Valladolid CF,LaLiga,2013/2014,2013
14,Right Winger,"Jan 26, 1988 (25)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
9,Centre-Forward,"Mar 15, 1982 (31)",NA,NA,Spain,Real Valladolid CF,LaLiga,2013/2014,2013
23,Centre-Forward,"Mar 7, 1983 (30)",NA,NA,Angola,Real Valladolid CF,LaLiga,2013/2014,2013
7,Centre-Forward,"Jun 24, 1988 (25)",NA,NA,Colombia,Real Valladolid CF,LaLiga,2013/2014,2013
NA,Goalkeeper,"Jul 3, 1986 (26)",NA,NA,Argentina,UD Almería,LaLiga,2013/2014,2013
25,Goalkeeper,"Mar 28, 1991 (22)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
1,Goalkeeper,"Jun 27, 1975 (38)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
35,Goalkeeper,"Apr 21, 1989 (24)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Centre-Back,"Jan 12, 1988 (25)",NA,NA,Argentina,UD Almería,LaLiga,2013/2014,2013
NA,Centre-Back,"Jun 4, 1984 (29)",NA,NA,Argentina,UD Almería,LaLiga,2013/2014,2013
NA,Centre-Back,"Oct 15, 1985 (27)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Centre-Back,"Jan 4, 1987 (26)",NA,NA,Chile,UD Almería,LaLiga,2013/2014,2013
3,Centre-Back,"Mar 21, 1989 (24)",NA,NA,Uruguay,UD Almería,LaLiga,2013/2014,2013
5,Centre-Back,"Sep 8, 1987 (25)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
44,Centre-Back,"Jun 23, 1991 (22)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
21,Left-Back,"Dec 21, 1981 (31)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
16,Left-Back,"Feb 19, 1986 (27)",NA,NA,Argentina,UD Almería,LaLiga,2013/2014,2013
NA,Left-Back,"Apr 30, 1989 (24)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Right-Back,"Jun 10, 1983 (30)",NA,NA,Portugal,UD Almería,LaLiga,2013/2014,2013
20,Right-Back,"Aug 18, 1982 (30)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Right-Back,"Jun 17, 1996 (17)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Defensive Midfield,"Feb 7, 1986 (27)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
7,Central Midfield,"Sep 29, 1986 (26)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
15,Central Midfield,"Feb 12, 1981 (32)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
12,Central Midfield,"Dec 12, 1992 (20)",NA,NA,Nigeria,UD Almería,LaLiga,2013/2014,2013
8,Right Midfield,"Aug 21, 1989 (23)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
23,Attacking Midfield,"Sep 24, 1979 (33)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Feb 5, 1992 (21)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Left Winger,"May 25, 1987 (26)",NA,NA,Portugal,UD Almería,LaLiga,2013/2014,2013
27,Left Winger,"May 7, 1995 (18)",NA,NA,Morocco,UD Almería,LaLiga,2013/2014,2013
NA,Right Winger,"Nov 19, 1993 (19)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
19,Right Winger,"Apr 16, 1989 (24)",NA,NA,Burkina Faso,UD Almería,LaLiga,2013/2014,2013
NA,Right Winger,"Jan 2, 1990 (23)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
29,Right Winger,"Jan 4, 1995 (18)",NA,NA,"Korea, South",UD Almería,LaLiga,2013/2014,2013
NA,Second Striker,"Feb 19, 1979 (34)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jun 6, 1990 (23)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
9,Centre-Forward,"Apr 24, 1984 (29)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
32,Centre-Forward,"Aug 23, 1995 (17)",NA,NA,Spain,UD Almería,LaLiga,2013/2014,2013
